"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1973,2.93,8.50,1.64,0.26,0.32,0.47,0.43,0.15,0.27,0.24,0.80,1.31,2.22,1.92,2.19,7.81,11.77,17.40,40.69,48.93,95.60,47.20,0
1974,3.31,9.39,1.61,0.20,0.29,0.42,0.32,0.10,0.30,0.25,0.72,1.11,1.58,2.66,3.45,6.85,15.48,22.65,35.71,64.99,121.45,91.01,0
1975,3.41,13.04,1.76,0.65,0.49,0.40,0.57,0.40,0.30,0.57,0.40,1.21,1.70,2.86,3.73,8.44,13.06,22.17,36.44,65.24,73.89,101.50,217.63
1976,3.25,12.53,1.50,0.32,0.20,0.39,0.35,0.26,0.23,0.35,0.66,0.99,1.80,2.43,3.67,7.02,12.50,23.78,43.72,62.08,61.45,129.95,0
1977,3.64,8.83,2.44,0.29,0.53,0.26,0.11,0.13,0.21,0.51,0.61,1.31,1.32,3.42,4.83,7.34,13.56,27.59,47.01,70.03,93.10,163.23,0
1978,3.57,12.50,2.31,0.48,0.51,0.78,0.43,0.24,0.10,0.62,0.38,1.19,1.08,2.49,3.92,8.10,14.95,23.66,47.77,65.85,94.19,112.60,0
1979,3.73,4.58,1.95,0.51,0.20,0.33,0.48,0.36,0.38,0.43,0.73,1.24,2.01,2.87,4.65,8.09,14.69,23.34,50.97,75.99,133.25,108.37,197.82
1980,3.89,5.16,1.58,0.71,0.29,0.29,0.66,0.15,0.21,0.57,0.61,1.23,1.37,2.86,4.35,7.82,15.83,30.19,49.22,84.08,131.55,125.77,144.61
1981,3.68,5.75,1.28,0.31,0.24,0.48,0.42,0.38,0.24,0.54,1.02,1.19,1.31,2.67,3.86,9.89,15.55,25.89,48.35,73.27,104.97,179.44,130.72
1982,3.70,5.75,1.20,0.40,0.28,0.22,0.20,0.34,0.24,0.49,0.42,1.13,1.71,2.66,4.82,7.70,13.80,26.19,46.51,87.69,130.53,235.71,0
1983,3.99,3.88,1.08,0.53,0.38,0.14,0.39,0.29,0.29,0.35,0.28,1.07,1.77,3.07,5.40,7.19,14.51,29.05,53.36,98.54,164.94,138.25,116.69
1984,3.76,3.16,1.25,0.18,0.34,0.19,0.43,0.34,0.29,0.29,0.54,1.01,1.38,2.27,4.08,8.19,15.20,27.46,53.26,94.60,120.71,242.21,0
1985,3.97,3.13,1.00,0.42,0.72,0.70,0.38,0.61,0.24,0.38,0.35,0.69,1.34,2.89,5.44,6.83,12.87,27.15,55.44,104.02,151.85,243.37,124.22
1986,3.86,2.58,1.45,0.76,0.50,0.33,0.24,0.24,0.34,0.30,0.42,1.05,1.79,1.82,5.18,8.27,14.91,24.70,54.64,96.81,115.03,239.10,127.23
1987,3.86,3.11,1.14,0.53,0.35,0.38,0.20,0.34,0.33,0.43,0.53,0.77,1.34,2.86,5.23,7.47,14.06,26.58,43.87,93.71,172.54,282.17,124.30
1988,3.67,3.37,0.73,0.23,0.30,0.53,0.25,0.15,0.34,0.28,0.20,0.77,1.56,2.01,4.26,6.79,16.42,25.69,46.02,95.98,153.96,192.53,140.15
1989,3.53,2.59,1.07,0.39,0.36,0.24,0.24,0.28,0.15,0.38,0.45,0.49,1.68,3.09,4.38,8.35,11.40,22.05,49.02,83.13,151.79,164.56,318.47
1990,3.62,2.86,0.51,0.29,0.15,0.33,0.19,0.24,0.34,0.57,0.39,0.87,1.40,2.75,4.10,5.98,14.14,25.65,49.85,87.29,139.30,280.44,154.44
1991,3.32,1.56,0.69,0.18,0.10,0.50,0.33,0.48,0.39,0.33,0.47,0.84,1.06,2.44,4.94,6.88,10.67,23.46,44.43,77.78,129.62,169.69,396.83
1992,3.25,1.04,0.47,0.24,0.35,0.40,0.24,0.33,0.62,0.24,0.61,0.57,1.15,1.82,3.84,7.02,12.00,26.02,39.19,75.05,128.73,249.11,258.74
1993,3.40,1.91,0.41,0.33,0.30,0.31,0.28,0.49,0.29,0.39,0.39,0.62,1.27,1.62,3.75,7.48,12.14,21.63,50.28,89.33,135.60,240.06,471.69
1994,3.49,2.80,0.54,0.17,0.25,0.35,0.39,0.44,0.19,0.24,0.48,1.05,1.68,1.93,4.36,6.44,13.71,22.15,41.81,80.71,182.68,213.45,430.56
1995,3.61,1.11,0.54,0.18,0.25,0.35,0.15,0.35,0.39,0.58,0.81,0.85,1.45,2.10,4.02,7.84,13.47,22.16,49.11,93.35,143.03,312.76,204.82
1996,3.63,1.08,0.49,0.35,0.25,0.35,0.25,0.20,0.43,0.19,0.38,0.84,1.10,2.08,4.03,7.25,13.44,24.98,45.27,95.63,173.36,250.69,352.88
1997,3.55,0.81,0.35,0.48,0.15,0.30,0.20,0.49,0.20,0.63,0.20,0.61,0.93,1.83,4.05,7.90,11.96,26.17,49.89,84.68,170.20,258.50,344.08
1998,3.68,1.35,0.55,0.18,0,0.20,0.26,0.34,0.15,0.34,0.30,0.90,1.49,2.49,3.96,6.82,13.95,24.56,54.85,101.28,155.28,201.86,322.97
1999,3.61,1.35,0.48,0,0.05,0.35,0.21,0.05,0.14,0.45,0.35,0.77,1.25,1.98,3.83,7.44,13.48,25.63,47.89,100.20,170.12,235.08,381.83
