"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1935,40.17,11.54,5.81,2.92,1.76,3.91,2.40,5.87,5.94,6.79,12.03,14.72,25.90,45.14,75.15,87.74,180.45,273.26,533.48,719.36,895.67,878.01,7.39
1936,38.72,15.91,5.80,2.95,2.01,3.78,2.78,4.94,6.06,6.71,12.16,12.69,24.93,45.36,70.75,80.50,176.20,266.13,506.12,694.26,857.26,901.21,7.87
1937,36.50,18.89,6.94,2.80,1.31,4.73,2.72,5.69,4.78,5.58,11.94,12.38,22.49,44.53,69.66,82.51,170.83,236.41,451.86,625.70,749.90,902.01,144.61
1938,36.99,16.24,8.19,2.20,1.09,4.16,3.14,4.59,3.93,4.68,11.97,14.76,22.49,44.27,76.83,88.72,160.38,230.00,460.31,661.24,768.05,915.94,148.04
1939,36.63,16.13,5.30,2.18,1.01,3.67,2.65,3.35,4.44,4.89,11.88,14.59,21.25,40.44,74.98,86.60,156.51,238.78,475.62,679.01,803.55,1009.71,116.83
1940,40.84,22.63,6.85,2.87,2.20,4.10,3.72,5.49,6.59,7.66,11.05,14.54,22.88,45.71,70.74,96.07,174.09,277.50,528.28,750.43,972.78,1052.32,13.02
1941,33.68,23.14,4.84,2.69,1.75,3.99,2.95,5.05,6.60,7.30,10.27,14.59,20.79,37.81,59.29,83.34,138.07,215.79,430.28,593.98,735.55,749.16,8.89
1942,32.71,21.58,5.28,2.28,1.63,3.68,2.91,5.49,7.21,7.67,12.20,15.61,24.14,37.19,55.06,72.64,132.21,209.98,420.61,557.97,700.60,684.60,9.19
1943,29.26,34.57,5.48,3.47,1.45,3.53,3.00,4.60,4.86,5.79,8.84,9.92,17.64,28.96,47.47,56.05,119.18,187.47,431.14,555.68,701.00,645.72,8.96
1944,30.82,24.08,5.27,2.65,1.36,3.54,3.26,5.01,6.09,6.51,9.20,11.63,21.34,30.06,45.12,60.97,126.92,200.10,449.62,603.56,722.14,733.36,9.39
1945,27.05,21.68,7.09,2.78,1.75,3.31,3.40,4.08,4.95,5.27,9.24,9.87,17.24,29.41,44.67,56.70,106.29,167.78,373.41,518.51,612.34,575.35,12.02
1946,22.87,19.94,5.54,2.94,1.80,3.43,2.77,4.25,4.41,4.70,6.95,7.68,14.88,26.99,40.81,47.28,88.07,140.38,298.10,423.04,518.87,489.56,7.23
1947,20.84,13.55,4.35,1.60,1.17,2.65,2.11,3.22,3.71,4.21,6.61,7.29,12.13,22.03,34.74,48.52,82.92,131.80,287.08,400.42,490.28,482.52,11.79
1948,19.44,14.02,4.34,1.23,1.22,2.44,1.94,2.42,3.31,3.47,5.27,7.40,12.44,21.23,32.33,42.02,79.40,123.69,270.10,374.30,448.51,460.19,9.00
1949,22.84,10.45,5.40,1.17,1.93,3.02,2.15,3.05,3.58,3.38,6.33,8.28,12.39,23.05,38.63,54.40,94.28,152.35,313.15,438.16,549.14,573.12,15.49
1950,22.14,11.47,3.64,1.85,0.93,2.18,1.71,3.29,2.79,3.68,5.19,8.50,13.41,22.82,39.56,55.81,93.54,151.93,288.96,413.05,519.68,480.46,35.98
1951,23.83,10.93,2.83,0.52,1.72,1.80,2.14,2.84,2.79,3.51,5.77,7.77,14.34,25.25,40.59,63.83,100.59,169.02,313.52,451.82,597.03,493.97,22.27
1952,22.79,10.83,4.10,1.34,0.91,1.55,1.74,2.06,2.28,3.01,4.38,7.03,14.57,25.49,39.19,59.94,103.17,163.16,246.18,432.90,642.89,622.95,0
1953,23.61,9.58,3.11,0.84,1.13,1.83,1.41,2.05,2.55,3.10,6.47,6.33,12.80,24.27,44.17,65.13,105.42,166.81,261.47,453.18,676.90,628.37,0
1954,22.17,10.59,3.00,1.29,0.49,1.74,1.45,1.89,2.27,2.97,4.09,6.09,12.74,21.90,40.75,63.17,107.18,165.39,227.83,399.84,603.01,742.29,0
1955,22.38,10.14,3.43,0.62,0.51,1.16,1.18,1.49,2.05,2.67,3.94,6.15,11.33,21.19,39.46,66.66,106.28,172.53,250.44,408.77,599.31,721.25,0
1956,22.78,10.33,1.94,0.65,0.41,1.04,0.96,1.57,2.38,2.95,4.43,7.90,13.35,21.76,41.31,67.28,106.06,173.65,253.14,410.51,603.56,699.38,0
1957,20.92,10.20,3.19,0.45,0.14,0.82,1.33,1.95,1.79,2.87,3.91,6.28,11.60,20.66,37.26,63.00,102.08,158.54,229.98,351.59,584.56,622.56,0
1958,20.21,8.37,1.94,0.55,0.61,0.73,1.08,1.21,1.51,1.88,2.84,5.82,9.24,16.83,41.26,58.46,98.96,160.03,233.45,365.91,546.37,617.84,0
1959,19.19,8.75,3.07,0.80,0.31,0.62,1.06,0.81,1.57,2.22,3.82,4.21,8.74,18.31,33.74,58.42,95.41,147.49,220.76,338.89,526.66,627.72,235.02
1960,19.91,7.89,1.57,0.57,0.14,0.95,1.52,1.38,1.21,2.49,3.44,5.34,9.17,17.97,35.41,63.34,100.16,158.04,231.23,338.51,514.67,550.68,6.18
1961,19.45,6.16,2.28,0.80,0.20,0.57,0.63,1.50,2.13,1.85,2.47,5.07,8.90,16.75,36.69,60.91,99.90,154.60,223.92,331.45,508.54,570.13,10.32
1962,21.14,7.22,1.88,0.52,0.35,0.62,0.90,1.28,2.10,2.20,3.39,4.89,8.97,20.99,39.54,66.63,109.00,167.45,242.08,356.01,544.28,633.56,8.99
1963,23.01,6.73,1.31,0.20,0.71,0.71,0.96,0.96,1.79,1.83,3.86,5.55,9.07,21.00,41.48,77.72,119.85,186.67,266.04,394.28,576.46,678.75,0
1964,21.76,6.35,1.94,0.24,0.29,0.64,0.57,1.35,1.97,1.46,3.77,4.99,8.23,21.09,40.69,72.71,119.79,178.98,246.87,349.59,490.05,701.66,0
1965,22.67,8.02,1.71,0.35,0.29,0.49,0.83,0.73,2.12,2.47,4.11,4.99,9.32,19.35,42.54,70.93,127.95,191.30,269.84,370.15,494.86,639.25,0
1966,22.64,6.44,1.48,0.47,0.24,0.64,1.00,0.48,1.49,2.22,3.12,4.65,10.42,19.58,42.77,75.02,128.67,194.38,260.73,363.04,469.06,691.90,0
1967,22.85,5.29,1.32,0.48,0.15,0.97,0.63,1.05,1.37,2.08,3.83,5.20,9.49,20.85,42.41,72.20,129.36,195.69,269.23,366.36,495.33,739.07,0
1968,20.73,18.34,1.75,0.62,0.20,0.24,0.41,0.49,0.87,1.58,2.48,4.02,8.07,18.42,38.26,69.59,120.62,178.84,231.49,325.25,440.69,556.17,0
1969,23.80,22.50,1.68,0.85,0.59,0.78,0.56,1.09,1.41,1.48,3.82,5.94,11.83,17.72,43.34,75.00,133.63,196.42,279.04,379.93,548.49,778.52,0
1970,21.29,21.68,2.16,0.63,0.34,0.53,0.50,0.67,1.05,2.13,2.90,4.31,9.01,16.53,32.49,68.72,116.55,183.73,253.14,369.10,507.97,670.68,0
1971,20.49,15.35,1.71,0.90,0.55,0.53,0.54,0.53,1.05,2.13,2.98,4.10,7.46,16.18,31.87,61.30,110.06,174.12,251.08,378.71,524.51,758.18,81.07
1972,20.84,15.10,1.25,0.84,0.34,0.44,0.62,1.06,0.75,0.81,2.85,5.19,7.29,19.21,32.12,64.76,105.55,178.85,267.09,374.34,506.30,786.79,273.88
1973,20.54,15.11,1.45,1.59,0.67,0.47,0.41,0.81,1.20,1.99,3.66,4.60,8.71,14.80,29.51,58.82,104.25,169.38,262.54,393.17,585.42,814.65,0
1974,21.08,12.53,2.31,1.54,0.60,0.44,0.97,0.55,1.56,1.18,3.00,3.59,7.06,18.60,26.85,57.19,108.08,177.17,274.62,410.84,619.80,967.27,252.09
1975,21.99,13.67,1.02,0.96,0.49,0.51,0.67,0.93,1.39,2.07,2.24,4.11,8.18,14.53,26.71,65.83,111.95,183.50,289.47,446.57,695.17,1034.21,204.29
1976,22.97,13.12,1.66,0.89,0.94,0.67,0.66,1.02,0.88,1.01,2.86,4.52,7.63,14.74,30.80,59.70,114.96,189.84,301.21,495.77,775.58,1188.63,216.16
1977,21.27,8.64,1.68,1.32,0.60,0.61,0.42,0.89,1.37,0.60,1.79,3.54,8.23,13.36,28.29,48.97,103.19,177.09,304.23,453.33,721.12,1324.45,218.35
1978,20.79,9.65,1.13,1.53,0.88,0.63,0.44,0.78,1.07,1.63,2.13,4.53,7.41,13.18,25.65,49.26,98.19,172.46,294.72,464.01,740.74,1053.40,171.82
1979,18.60,9.31,1.26,1.06,0.54,0.62,0.54,0.39,0.84,1.18,2.25,2.98,5.61,11.85,21.74,39.99,82.34,157.84,263.68,449.29,665.15,998.20,1595.25
1980,18.52,11.37,1.13,1.40,1.18,0.52,0.63,0.89,0.96,1.31,2.36,3.51,6.41,11.69,20.78,39.19,84.60,150.36,261.70,440.84,690.58,986.94,1604.28
1981,18.27,9.70,1.47,1.31,1.22,1.04,0.39,0.55,1.05,1.46,2.10,3.69,4.99,9.89,20.79,40.10,79.35,145.64,271.68,434.10,707.81,924.23,1845.73
1982,17.38,8.93,2.01,1.12,1.11,0.44,0.58,0.43,1.09,1.28,1.26,2.81,6.20,10.08,19.76,38.74,69.53,143.09,242.30,414.84,712.30,1042.15,1321.13
1983,18.40,14.34,1.88,1.15,1.01,0.72,0.54,0.64,0.91,1.26,2.24,2.66,6.19,10.93,20.39,38.67,74.59,145.15,268.20,440.06,753.41,1130.46,1923.45
1984,16.92,12.49,0.82,0.68,0.63,0.88,0.96,0.39,0.86,1.05,1.61,3.10,5.58,8.08,18.34,33.73,68.68,136.53,250.26,427.71,677.90,1073.40,2171.89
1985,16.68,11.75,1.27,0.73,0.64,0.68,0.76,0.76,0.62,1.44,2.09,2.15,5.20,10.25,18.05,33.08,62.45,129.31,244.02,426.94,699.81,1166.84,1723.57
1986,16.31,10.26,1.30,0.72,0.81,0.72,0.67,0.54,0.43,1.17,1.46,2.66,5.83,8.06,16.77,30.02,63.60,128.38,234.63,417.11,707.72,1262.53,1972.56
1987,15.06,7.83,1.04,0.83,0.57,0.52,0.63,0.23,0.81,1.14,1.56,1.99,4.48,8.42,15.31,32.12,56.92,109.33,218.23,399.01,704.65,1139.52,1585.29
1988,14.56,7.85,0.77,0.71,0.86,0.43,0.77,0.44,0.58,1.28,1.67,3.33,4.17,7.83,15.19,29.29,54.54,105.82,214.31,382.36,663.76,1055.92,1575.62
1989,14.56,5.69,1.17,0.59,0.73,0.48,0.43,0.49,0.71,0.97,1.25,2.17,4.78,7.72,14.52,26.24,51.32,101.84,208.37,419.98,721.47,1190.32,1661.40
1990,14.73,7.36,0.75,1.13,0.58,0.30,0.53,0.58,0.58,0.58,1.41,2.37,4.33,8.36,13.88,26.71,52.34,104.18,203.55,412.63,738.75,1326.42,2072.34
1991,14.09,6.83,0.76,0.36,0.47,0.55,0.72,0.63,0.71,1.20,1.62,2.39,3.73,7.36,14.30,24.68,44.09,95.48,206.99,405.65,716.73,1252.80,2072.29
1992,13.67,7.54,0.84,0.72,0.68,0.31,0.81,0.68,0.59,1.33,1.80,2.58,3.97,7.27,12.98,24.27,43.07,91.57,194.20,387.70,711.38,1208.57,2350.15
1993,13.83,6.03,0.63,0.24,0.31,0.58,0.86,0.86,0.70,1.04,1.65,1.78,4.08,7.48,12.11,26.41,45.03,95.63,192.45,392.34,735.66,1279.17,1902.08
1994,13.19,7.32,0.56,0.36,0.57,0.31,0.72,0.24,0.30,1.10,2.22,2.60,3.19,7.37,13.30,25.47,43.63,84.87,184.05,364.35,713.44,1147.78,2090.22
1995,13.21,6.08,0.49,0.30,0.67,0.58,0.69,0.79,0.73,0.85,1.49,2.62,3.20,6.00,12.98,23.31,46.05,80.18,184.71,372.68,749.82,1328.48,1895.35
1996,12.78,6.02,0.56,0.36,0.53,0.68,0.30,0.49,0.79,1.09,1.52,2.36,3.51,6.53,10.72,22.15,42.60,80.76,173.13,379.78,713.78,1282.74,1851.64
1997,13.05,5.46,0.57,0.42,1.06,0.62,0.35,0.14,0.67,0.91,1.63,2.74,3.38,6.30,10.53,24.34,45.33,83.49,185.43,365.56,723.22,1230.12,2119.86
1998,14.54,6.32,0.42,0.12,0.53,0.77,0.59,0.77,0.75,1.04,1.60,3.07,4.24,6.85,12.52,30.01,51.30,99.63,204.72,395.03,749.23,1265.82,2308.18
1999,15.07,7.04,1.00,0.30,0.36,0.62,0.64,0.65,0.63,0.91,1.61,2.74,4.27,6.68,14.79,28.07,55.57,105.59,215.61,394.21,775.10,1342.59,2362.13
