"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1941,458.55,67.90,17.37,11.19,10.62,15.22,19.77,30.95,40.59,60.07,101.67,161.97,273.51,432.04,725.05,1311.25,2211.89,3840.81,5199.29,7981.24,11754.27,14130.61,23469.51
1942,442.43,68.52,18.27,9.28,8.94,14.30,22.59,28.81,40.36,53.44,86.42,142.55,251.10,394.28,664.54,1230.72,2139.41,3784.93,5305.40,7869.07,11875.71,13903.57,20903.74
1943,431.11,149.40,13.86,13.26,14.44,16.25,25.86,32.01,42.01,53.84,85.15,134.69,232.30,385.16,651.05,1194.86,2121.18,3629.24,5197.56,7503.46,11464.30,12781.27,19859.41
1944,467.33,144.80,14.72,11.97,13.96,16.07,24.50,36.29,41.84,53.52,79.09,136.01,238.14,387.45,703.03,1289.77,2315.87,3966.66,5715.00,8596.60,12470.17,15343.18,22150.50
1945,438.98,153.68,13.77,14.24,16.02,16.25,22.91,33.67,41.64,58.20,80.56,133.80,230.05,381.22,669.59,1228.22,2158.50,3684.14,5212.48,8080.15,11480.73,12955.39,17074.11
1946,376.03,107.78,10.04,10.63,11.74,14.61,17.43,26.80,38.23,50.51,74.09,113.45,198.08,336.32,578.62,1042.70,1850.48,3147.62,4385.05,6923.31,10163.21,11435.37,11846.89
1947,376.61,91.39,8.66,8.12,9.80,12.08,17.07,25.06,33.85,46.64,68.13,115.63,206.70,321.19,577.75,1028.23,1880.56,3194.14,4464.36,6935.13,10172.29,11965.65,14589.80
1948,357.36,59.13,6.67,6.81,7.94,10.13,14.33,23.83,33.01,41.84,62.81,113.98,189.52,314.62,551.40,1002.25,1806.07,2995.16,4240.90,6546.39,9405.33,11537.50,16233.25
1949,407.77,52.81,6.92,8.20,9.89,10.50,14.03,21.69,30.75,41.93,68.87,115.71,209.30,338.94,605.10,1111.18,2053.80,3510.54,4933.77,7683.88,11527.98,14370.30,20151.93
1950,379.21,50.46,4.60,6.65,9.05,10.22,12.96,20.39,25.63,39.06,66.32,111.11,197.77,325.77,566.85,1032.10,1889.05,3232.36,4538.35,7188.55,10746.31,11774.63,33328.30
1951,392.88,48.45,6.77,5.10,7.21,8.24,11.92,18.58,25.56,38.96,61.36,115.88,196.91,325.02,582.64,1040.52,1925.66,3398.76,4795.77,7657.66,12016.93,11740.42,29626.60
1952,360.92,47.26,6.81,3.54,5.83,6.42,11.97,15.44,23.29,37.18,63.30,108.39,181.58,295.39,527.36,984.08,1814.92,3156.23,4984.61,7308.14,8531.15,7290.25,12203.86
1953,375.98,37.27,5.29,3.53,5.82,7.95,12.07,15.60,22.71,38.06,56.55,100.96,187.21,307.66,536.02,997.96,1870.71,3359.33,5311.31,7689.71,9288.62,8489.39,8963.69
1954,351.01,35.35,5.07,3.04,5.04,6.71,10.38,14.71,22.80,31.87,54.42,98.63,169.91,286.36,494.50,929.69,1721.28,3138.80,4964.92,7245.51,8495.35,9655.86,9267.92
1955,351.30,36.55,7.45,2.70,3.85,6.26,8.28,13.52,20.22,32.82,50.28,93.83,163.06,275.39,484.27,909.12,1689.71,3142.79,5071.31,7414.83,9374.38,10084.86,6981.01
1956,365.40,34.87,4.23,2.53,3.71,6.70,7.12,12.51,19.30,29.88,49.89,94.98,157.33,268.66,476.72,900.69,1755.29,3259.68,5409.29,8118.29,10435.07,11030.74,11693.35
1957,338.88,33.39,4.80,1.99,3.15,4.27,6.64,10.39,17.33,27.44,46.69,79.17,149.24,239.07,450.54,865.23,1669.89,2980.75,4987.06,7307.05,10073.70,9577.74,13555.72
1958,332.07,36.09,5.25,2.02,2.24,5.04,6.76,9.09,14.45,23.97,39.64,75.35,133.73,226.96,420.15,808.23,1564.50,2956.31,5031.56,7564.23,10488.69,10354.06,12006.66
1959,325.33,27.85,6.01,1.08,2.27,3.14,5.74,9.97,14.04,22.38,38.73,70.96,135.74,225.70,412.47,786.27,1522.82,2903.54,4975.41,7373.93,10057.36,11033.52,12913.58
1960,324.01,22.07,3.06,1.50,3.08,3.63,6.81,8.26,12.83,18.76,35.93,69.55,128.70,214.06,399.81,797.40,1522.21,2862.55,4919.68,7532.62,9961.17,12801.39,16130.35
1961,308.10,25.51,4.93,1.41,1.93,3.49,6.49,7.80,14.62,21.71,33.36,63.07,114.44,206.63,392.89,735.06,1428.17,2735.96,4713.89,7169.01,9641.58,12790.69,8921.09
1962,329.35,30.90,6.43,1.81,2.15,3.52,6.24,9.36,14.35,21.77,36.94,68.35,116.60,209.59,404.90,789.14,1512.14,2898.17,5064.09,7932.82,10375.58,14189.79,9207.85
1963,326.81,19.66,4.30,2.03,1.93,3.48,7.38,10.10,14.62,19.84,37.92,67.10,114.81,204.15,394.77,763.60,1499.90,2882.29,5095.86,7933.20,10879.96,12918.16,5716.22
1964,297.97,11.44,4.11,1.52,2.02,2.91,6.72,8.57,11.33,21.07,34.13,63.19,109.25,191.19,359.38,682.26,1338.91,2585.24,4624.76,7345.29,10022.16,12657.96,7645.33
1965,302.53,18.51,3.57,1.28,1.66,3.43,5.35,9.01,13.50,20.37,35.49,59.28,105.54,190.47,355.55,699.91,1393.31,2612.19,4721.42,7366.73,10294.47,13251.13,7866.98
1966,287.54,16.18,3.01,1.58,1.42,2.71,4.95,7.40,12.59,19.04,30.23,55.72,98.86,174.58,339.33,635.50,1330.66,2475.72,4523.80,7235.49,9814.02,12651.06,8350.95
1967,288.20,14.14,2.96,1.48,1.61,2.72,6.06,7.14,12.20,18.31,30.30,53.46,107.30,172.93,325.75,639.18,1287.98,2497.45,4573.87,7279.88,10144.54,12770.61,7455.60
1968,290.06,24.87,3.25,1.28,2.20,2.44,3.78,8.26,9.65,16.39,28.11,52.13,91.55,167.62,324.50,636.65,1284.29,2481.62,4517.05,7565.36,10818.59,13972.66,11138.35
1969,294.71,18.41,3.52,1.76,1.28,2.77,4.70,6.91,9.34,16.19,28.47,54.49,94.76,162.29,326.99,657.67,1363.50,2593.19,4531.52,7474.55,10782.43,13662.14,10588.26
1970,283.06,17.77,3.07,1.68,1.68,3.10,3.89,5.86,9.44,15.36,28.82,51.55,94.48,155.19,307.94,605.29,1238.43,2446.00,4436.83,7379.43,10723.14,13875.84,14970.31
1971,287.52,12.38,4.59,1.14,1.96,2.63,3.15,7.19,9.46,17.17,27.40,51.15,87.39,158.19,301.08,611.15,1243.24,2487.41,4534.58,7648.18,11168.50,13879.74,14673.68
1972,279.52,16.48,3.68,1.73,1.91,2.61,4.82,5.78,9.88,13.67,26.84,46.90,83.71,150.80,293.83,584.66,1208.56,2387.15,4439.78,7498.11,10972.72,14003.02,15063.34
1973,277.04,22.75,3.68,0.92,1.66,2.86,4.11,4.90,8.40,13.67,24.32,45.46,76.68,141.47,268.24,566.06,1184.64,2380.74,4501.15,7496.17,11255.09,14933.59,13901.31
1974,271.66,23.67,2.87,1.69,1.82,2.16,3.77,4.83,9.37,13.83,26.43,45.51,79.36,141.26,256.97,540.23,1145.79,2320.91,4414.76,7371.86,11151.14,15448.62,11948.57
1975,272.61,15.05,2.79,1.03,1.65,2.31,3.32,6.18,8.10,14.66,25.11,46.05,78.93,129.56,256.94,538.12,1114.66,2318.72,4413.88,7556.12,11307.53,15927.35,21859.04
1976,262.20,16.45,2.53,1.46,1.07,2.30,3.68,5.33,6.62,14.93,26.36,41.83,76.82,121.08,252.24,492.14,1047.38,2244.27,4223.94,7351.94,11350.30,15982.36,14266.42
1977,242.22,14.97,2.17,1.45,1.45,2.53,3.89,5.49,7.67,14.10,21.04,40.99,66.04,122.74,233.49,453.21,980.34,2028.19,3888.63,6760.71,10548.54,13913.30,21997.87
1978,239.07,8.91,1.53,1.21,1.47,2.65,4.16,5.05,7.76,11.86,21.77,38.22,64.74,110.85,220.28,425.76,969.61,1996.34,3945.22,6736.81,10572.37,14342.57,21847.09
1979,236.35,13.29,1.75,1.12,1.20,1.65,3.57,4.67,7.30,10.19,21.26,36.77,64.06,110.82,208.53,414.25,923.64,1955.40,3899.07,6820.02,10710.02,14840.23,23285.06
1980,234.04,12.16,1.41,1.02,1.74,2.09,3.32,4.33,7.72,13.75,21.42,34.02,60.33,107.60,190.40,399.18,884.96,1914.04,3881.35,6880.01,11092.15,15650.05,21229.96
1981,228.13,11.82,2.10,0.76,1.04,2.43,2.10,5.34,5.10,10.91,19.13,33.22,57.10,99.91,182.91,404.10,843.29,1865.15,3766.88,6768.24,10936.63,15615.30,22290.62
1982,218.99,9.45,1.81,1.20,1.18,1.81,3.07,4.76,6.59,10.35,17.37,33.61,52.16,94.61,178.63,396.02,816.39,1782.61,3545.00,6510.95,10663.15,14787.77,20157.74
1983,217.63,11.38,2.18,1.08,1.33,2.88,2.77,4.70,6.88,9.54,17.20,32.10,55.83,88.71,175.81,371.02,793.70,1759.22,3597.51,6562.96,10721.21,14730.73,20765.41
1984,206.13,9.15,1.69,0.79,0.98,2.33,3.17,4.90,6.27,10.04,16.70,27.70,50.47,90.79,173.56,341.90,742.47,1638.36,3403.42,6229.19,10206.05,14871.05,19142.24
1985,208.34,6.54,1.74,0.96,1.15,1.95,3.52,3.99,7.45,9.94,15.94,26.99,49.87,86.02,169.00,325.18,764.92,1647.93,3455.22,6445.26,10263.58,15668.32,20243.40
1986,197.31,9.45,2.18,0.54,1.10,1.91,2.83,4.60,6.31,9.67,14.89,28.37,47.31,83.52,160.18,309.43,727.21,1558.16,3259.19,6033.22,9791.25,14859.80,18369.51
1987,184.15,10.80,2.14,0.78,1.24,2.15,2.65,4.08,6.25,8.56,14.22,25.32,44.70,81.00,144.71,294.62,675.58,1440.31,3038.85,5578.13,9267.70,14023.93,17523.06
1988,175.74,10.02,1.87,0.96,1.00,1.96,2.67,3.67,6.06,9.09,14.88,25.61,40.53,72.64,141.14,273.79,633.77,1351.41,2876.03,5421.18,9094.93,13327.94,17174.33
1989,168.90,9.76,1.73,0.42,1.08,1.73,2.43,3.72,5.57,9.27,15.72,21.45,39.06,67.41,132.64,264.55,571.41,1261.48,2775.18,5315.20,9143.88,13179.41,17807.40
1990,160.44,10.37,1.17,0.30,0.63,2.22,1.72,3.59,5.47,8.47,12.61,22.85,36.46,68.93,124.63,245.49,516.78,1229.29,2639.51,5071.82,8670.49,12744.42,16668.65
1991,157.95,10.93,1.81,0.66,0.77,1.80,2.23,3.63,4.67,9.13,14.64,21.92,39.48,62.82,123.56,239.98,497.73,1218.29,2565.54,5036.97,8515.43,12689.70,16288.46
1992,150.67,9.19,1.87,0.96,1.05,1.62,2.03,3.48,5.37,9.74,15.27,21.60,39.71,58.78,119.04,231.98,476.59,1169.70,2400.25,4723.42,8130.93,12212.12,17307.38
1993,148.50,12.07,1.87,0.72,0.50,1.41,2.14,4.19,5.52,8.94,13.22,22.91,31.10,60.29,115.29,229.27,462.29,1112.24,2381.87,4803.85,8165.83,12092.71,17367.43
1994,139.40,7.91,0.70,0.60,1.10,1.60,2.33,2.93,5.28,8.70,12.42,20.25,33.88,55.82,110.87,228.69,457.85,989.49,2187.90,4434.67,7690.44,11970.69,16400.09
1995,138.18,6.96,0.91,0.72,1.03,1.61,1.69,2.96,4.68,8.69,13.89,20.33,33.13,53.51,103.84,217.98,447.16,948.26,2199.55,4481.85,7780.57,12319.93,15622.14
1996,136.71,6.32,0.56,0.60,0.68,0.95,2.16,3.13,4.64,8.00,16.43,22.60,32.15,52.24,97.79,210.53,439.36,897.17,2250.94,4406.12,7955.28,12196.89,14735.79
1997,131.62,7.74,1.27,0.36,0.67,0.97,1.74,2.78,4.27,7.62,13.82,22.23,34.16,50.36,97.49,195.22,414.91,867.40,2183.36,4250.61,7596.93,11666.80,16447.44
1998,126.62,10.34,1.20,0.60,0.63,0.87,1.95,2.29,5.06,8.03,14.17,19.70,30.35,46.64,95.24,189.42,402.43,835.05,2047.20,4099.41,7432.60,11277.74,15582.97
1999,122.62,5.91,1.06,0.61,0.67,1.17,1.98,3.37,5.82,6.80,12.90,20.98,28.29,48.52,91.98,172.28,379.65,844.43,1877.25,4005.37,7363.94,11118.89,15189.50
