"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1944,50.66,14.63,5.20,2.87,3.82,4.21,7.43,9.22,11.08,14.28,17.39,24.66,37.23,53.73,82.40,138.51,215.89,369.30,503.10,758.82,1102.99,1369.28,2297.86
1945,46.23,12.02,4.51,3.46,3.81,4.26,7.05,9.84,13.22,14.98,17.45,26.81,33.72,49.65,73.32,125.89,194.15,330.53,434.14,674.64,960.48,1093.20,1668.79
1946,40.98,9.06,3.06,2.39,1.97,3.68,6.96,7.42,11.69,12.32,16.11,20.96,31.79,46.69,67.00,111.29,175.21,297.14,377.48,597.15,878.63,996.82,1197.25
1947,41.42,11.34,3.04,1.84,2.40,3.24,5.81,6.79,9.76,11.36,14.22,21.93,30.75,42.78,69.84,107.18,177.09,300.22,415.47,646.88,950.73,1127.40,1588.58
1948,38.09,7.82,2.77,1.73,2.08,4.29,5.08,5.96,9.82,10.90,16.14,21.77,27.93,42.15,59.08,100.00,165.81,274.49,368.66,570.27,821.11,1015.51,1661.25
1949,41.89,6.10,2.12,1.52,1.84,3.90,5.28,5.89,9.66,10.72,15.04,21.00,31.38,46.34,63.75,106.98,179.81,306.93,429.55,670.28,1007.21,1265.48,2064.51
1950,39.76,6.91,1.81,2.00,3.42,2.11,4.52,5.67,8.37,11.87,14.25,19.97,29.52,38.85,61.76,98.86,170.61,291.44,413.82,656.50,982.76,1086.06,3589.70
1951,40.82,6.32,2.14,1.16,1.53,2.88,4.46,4.95,8.06,12.42,12.72,18.79,29.09,38.76,63.61,102.65,171.42,302.25,442.36,707.56,1112.11,1094.94,3204.01
1952,36.85,9.54,2.34,1.37,2.00,2.44,4.18,5.84,7.96,11.04,12.89,17.89,27.18,35.96,56.48,93.41,154.69,276.59,446.90,620.34,784.73,636.56,1212.07
1953,34.62,4.64,1.40,1.48,1.69,2.92,3.92,5.81,7.37,12.50,14.80,18.18,26.11,35.54,52.01,84.02,142.02,244.28,395.65,604.32,732.07,842.41,1699.72
1954,32.45,5.32,1.35,1.02,1.68,3.24,4.13,5.76,6.94,9.67,14.30,17.49,21.97,30.88,49.40,78.42,136.32,231.05,373.55,550.26,736.82,924.88,1647.89
1955,30.54,6.15,1.42,1.23,1.48,1.74,3.21,7.01,6.46,9.13,11.57,15.72,20.92,26.59,44.67,74.50,126.93,217.66,377.16,514.84,772.04,946.33,703.77
1956,30.23,5.38,0.79,1.11,1.32,2.46,3.17,4.01,4.93,7.27,10.47,12.50,19.11,26.76,45.78,72.20,128.11,229.30,380.37,542.61,806.27,799.10,1882.89
1957,27.45,4.39,0.84,1.06,1.45,2.51,2.75,4.54,5.58,7.43,8.79,14.91,17.09,24.58,38.85,63.57,115.97,192.56,338.93,524.46,759.59,751.77,956.84
1958,25.07,6.91,1.29,0.73,0.78,2.34,2.96,4.32,5.02,6.41,9.39,12.52,15.36,24.70,36.95,59.46,101.33,178.94,294.91,492.34,651.34,653.22,1043.79
1959,23.29,5.88,0.84,0.97,1.03,1.64,3.74,3.94,4.89,6.60,9.16,10.62,17.30,21.10,33.87,55.48,89.01,162.26,273.53,456.54,611.73,690.77,732.67
1960,22.81,5.31,0.58,0.58,1.08,2.02,2.38,3.97,4.82,6.22,8.50,11.17,14.61,19.65,30.59,52.09,97.32,157.96,283.60,449.35,591.33,767.59,1204.93
1961,21.99,3.54,1.00,0.34,0.84,2.23,2.86,4.74,4.22,5.46,7.82,9.83,14.37,19.28,32.36,54.05,85.00,158.55,274.60,433.48,536.00,715.03,604.68
1962,22.82,4.71,1.33,0.46,1.04,1.66,2.84,3.77,4.00,5.77,7.40,12.18,14.26,19.41,30.98,49.52,89.72,157.05,284.85,462.39,697.64,961.36,734.99
1963,22.40,3.65,1.10,0.68,1.13,1.50,3.36,3.79,4.90,5.62,8.47,11.52,13.73,18.94,29.43,51.91,84.01,158.13,269.94,454.52,656.99,965.40,381.54
1964,19.83,2.14,1.55,0.35,0.84,1.57,2.80,2.67,4.06,5.27,6.29,9.46,11.94,17.15,23.86,44.86,75.40,144.32,254.26,408.48,610.67,756.71,840.92
1965,19.07,3.36,0.60,0.70,0.64,1.15,2.67,3.57,4.36,5.83,6.55,9.42,13.40,16.65,23.87,43.20,74.35,134.28,237.93,390.40,508.14,649.16,646.94
1966,18.13,1.20,0.84,0.77,0.88,1.15,2.52,3.29,4.41,3.90,6.97,10.15,12.00,14.60,24.13,41.42,69.47,126.19,212.87,367.10,533.36,733.72,354.09
1967,17.75,1.94,0.24,0.22,0.65,0.92,1.69,3.34,3.70,4.76,6.71,9.79,11.50,17.10,22.83,36.69,69.00,115.26,226.14,375.00,498.34,800.97,921.20
1968,16.52,1.23,0.48,0.43,0.64,1.12,1.89,1.94,2.17,3.64,6.06,6.97,10.05,13.12,20.46,34.71,64.48,108.39,207.97,391.02,544.11,871.84,693.37
1969,15.36,2.25,0.24,0.26,0.64,0.83,1.15,1.27,1.62,3.29,4.55,6.93,10.72,13.70,19.82,35.90,58.68,108.83,192.75,352.09,451.51,656.06,1102.93
1970,14.31,3.45,0.30,0.20,0.34,0.83,0.71,1.60,2.07,3.09,3.75,5.21,8.68,12.06,17.12,30.71,52.65,104.93,185.12,326.35,522.27,675.67,792.07
1971,14.06,1.92,0.48,0.27,0.40,0.60,1.04,0.80,1.89,2.57,3.56,4.34,7.66,11.42,17.99,28.74,51.85,100.33,187.63,340.93,526.82,699.47,1297.13
1972,13.78,1.90,0.24,0.27,0.19,0.33,0.99,0.98,1.35,2.10,3.52,5.89,6.72,11.72,17.66,29.67,49.94,98.10,186.74,333.56,512.12,756.14,684.70
1973,13.65,2.64,0.48,0.28,0.14,0.28,0.66,1.10,0.77,2.30,2.69,4.61,7.01,9.88,14.99,30.56,53.98,100.89,183.28,332.47,523.08,864.32,728.70
1974,12.95,2.78,0.18,0.44,0.19,0.34,1.08,0.80,1.11,2.06,2.72,3.77,6.83,10.03,14.80,24.66,53.57,93.23,175.36,325.54,509.08,702.71,806.65
1975,12.92,4.62,0.42,0.44,0.10,0.29,0.67,0.86,1.18,2.26,2.26,3.42,6.45,9.53,14.04,24.86,45.52,95.46,181.57,319.79,540.81,777.99,1702.43
1976,12.15,3.18,0.18,0.43,0.30,0.38,0.44,1.38,1.35,1.48,2.25,4.25,5.75,6.57,12.91,25.09,45.84,84.63,171.97,324.10,482.30,788.47,1026.75
1977,11.02,1.73,0.20,0.26,0.20,0.44,0.34,0.80,1.23,1.69,1.80,2.58,5.17,6.32,11.08,18.38,40.36,82.88,161.50,284.79,485.16,764.99,1473.81
1978,10.84,1.43,0.35,0.05,0.20,0.34,0.38,0.72,0.67,1.48,1.74,2.71,4.03,5.06,10.93,18.07,39.15,79.42,165.21,300.14,496.16,743.33,2004.58
1979,10.02,1.41,0.14,0.21,0.20,0.34,0.40,0.55,0.55,1.12,1.42,2.69,2.94,5.85,9.61,15.97,34.25,70.31,161.55,288.88,497.11,677.68,1063.51
1980,9.78,0.54,0.14,0.21,0.10,0.05,0.53,0.50,0.24,0.97,1.73,2.64,2.89,5.13,8.07,15.38,31.34,74.12,146.70,284.37,528.70,709.91,1550.81
1981,9.08,0.78,0.07,0.12,0.10,0.19,0.44,0.29,0.86,1.15,1.54,2.46,3.57,4.70,6.47,14.84,32.76,62.70,139.93,270.41,461.56,655.35,1041.18
1982,8.59,1.57,0.28,0.12,0.15,0.10,0.33,0.44,0.54,0.57,0.84,1.69,3.07,4.15,6.24,15.44,29.66,61.32,138.33,258.24,429.63,666.48,894.96
1983,8.39,0.27,0.41,0.06,0.15,0.10,0.29,0.59,0.56,0.89,0.91,2.67,2.91,4.21,7.37,12.48,25.11,62.77,120.22,261.81,447.01,624.61,1256.13
1984,7.65,1.67,0.14,0.06,0.10,0.29,0.37,0.37,0.53,0.50,0.77,1.97,2.63,3.92,5.95,11.80,27.80,55.54,113.25,229.46,416.24,607.65,625.81
1985,7.67,1.36,0.27,0,0.20,0.10,0.29,0.29,0.43,0.37,0.97,1.86,2.60,3.39,6.03,11.76,26.66,54.63,115.05,237.81,410.49,636.12,675.91
1986,7.27,1.62,0.07,0.12,0.10,0.24,0.34,0.33,0.28,0.81,1.04,1.26,1.94,3.14,6.07,10.37,23.01,48.04,110.46,240.30,394.93,636.32,770.53
1987,6.66,1.08,0.07,0,0,0.10,0.05,0.24,0.47,0.80,0.94,1.14,1.80,3.76,5.58,9.25,20.95,47.57,99.23,207.86,358.93,622.72,792.65
1988,6.23,1.35,0.07,0,0,0.24,0.20,0.29,0.39,0.51,0.90,1.19,2.02,3.73,5.08,10.03,21.17,43.44,92.64,188.52,346.05,500.45,787.81
1989,6.23,1.35,0.07,0.12,0,0.25,0.15,0.24,0.24,0.48,0.50,1.40,2.27,3.67,4.68,9.25,19.88,41.19,90.48,200.79,354.97,552.26,842.40
1990,6.07,1.37,0,0,0.10,0.10,0.05,0.15,0.38,0.53,0.84,0.70,1.54,3.40,4.49,8.85,19.24,42.95,95.60,177.98,362.89,552.65,810.90
1991,6.16,1.08,0,0.06,0,0.15,0.20,0.19,0.24,0.39,0.67,1.42,2.15,4.20,4.88,10.92,17.16,45.05,89.90,187.44,317.22,557.31,808.19
1992,5.48,1.12,0.21,0,0.15,0.15,0.20,0.19,0.24,0.15,0.61,0.98,1.52,3.24,3.74,9.25,15.53,40.40,81.70,179.34,308.66,464.64,537.74
1993,5.98,0.87,0,0.12,0.05,0.16,0.05,0.05,0.42,0.52,0.90,1.16,1.28,2.25,5.74,10.41,19.43,44.77,89.09,183.76,329.42,477.38,693.28
1994,5.61,0.88,0,0,0.05,0.05,0,0.05,0.29,0.42,0.47,1.25,1.34,2.43,4.80,9.50,19.75,42.76,87.30,162.83,312.48,465.67,691.38
1995,5.71,1.16,0.07,0.06,0.05,0,0.10,0.25,0.24,0.38,0.85,1.28,1.67,2.75,5.21,9.87,21.51,39.35,89.49,161.21,301.02,472.67,732.28
1996,5.57,1.15,0,0,0,0.05,0.10,0.30,0.34,0.51,0.52,0.61,1.43,3.20,4.95,10.59,21.00,37.16,85.10,161.33,297.49,470.59,732.93
1997,5.44,0.29,0.07,0.06,0.05,0,0.20,0.24,0.24,0.38,1.00,0.71,1.17,2.40,4.16,9.75,17.77,38.31,89.46,165.70,301.50,420.04,710.78
1998,5.60,1.71,0,0.12,0.05,0.10,0.16,0.05,0.38,0.33,0.61,0.89,1.47,2.77,5.18,9.51,19.96,37.26,87.08,170.74,303.48,448.10,597.55
1999,5.64,0.28,0.14,0,0,0.05,0,0.24,0.15,0.15,0.50,1.20,1.96,2.73,3.60,9.31,18.50,37.53,89.11,185.54,324.34,423.13,798.32
